Tweet_count,Name,Text,Retweets,Likes,Date
71,Jorge,top 3 powodów kłótni fanbazy Arsenalu w 2025: 1. AC Shadows 2. Wybory prezydenckie 2025 3. Mikel Arteta,0,26
72,lootar,BARTOSZ KGHM WIEKSZOSCIA BEZWZGLEDNA WYGRYWA WYBORY PREZYDENCKIE 2025 I ZOSTAJE MU POWIERZONA MISJA STWORZENIA NOWEGO RZADU  co tu duzo mowic gratulacje 👊@BartoszKGHM https://t.co/HoJE6UiW7d,0,3
73,Wojtek Gancarz,Nieprawdpodobne Kongo dzieje się w tych Końskich. Jeszcze Stanowski jako kandydat. Polska 2025. Freakowe wybory prezydenckie.,1,32
74,dr Piotr Napierała,Wybory prezydenckie 2025 - rozmowa z Tomaszem Wiejskim https://t.co/kSwnk9r1x9,7,29
75,jarosla_w,"🔥 Wybory Prezydenckie 2025 – jak epicki film! Każdy kandydat jak postać z innej bajki – błazen, kupiec, najemnik, eunuch… Ale to nie serial – to walka o duszę i przyszłość Polski 🇵🇱!  🎯 Głosujmy nie na aktorów, tylko na tych, którzy bronią Krzyża, rodziny, suwerenności i https://t.co/WtLek4C1QA",0,0
76,Cezary Graf,🇷🇴Już 4 maja 2025 roku odbędą się wybory prezydenckie w Rumunii  Jest mały niuans  Nie można głosować na kandydata z największym demokratycznym poparciem,29,197
77,dr Piotr Napierała,Piątek 19:00 Wybory prezydenckie 2025 - rozmowa z Tomaszem Wiejskim @okiemtomkaw,3,18
78,Beata 🇵🇱🇪🇺♿ #Trzaskowski2025,"Moi drodzy, zapewne wszyscy jesteśmy już lekko zmęczeni tym maratonem wyborczym. Dlatego zróbmy sobie prezent i wybory prezydenckie 2025 rozstrzygnijmy w I turze 💪 Rafał @trzaskowski_  to prezydent,na którego Polska zasługuje. #TrzaskamyPierwsząTurę  #Trzaskowski2025 https://t.co/wEGGo4wG8Y",0,0
79,Iwona Beltran,"Będziesz za granicą, masz rodzinę za granicą, to nie zapomnij o rejestracji na wybory prezydenckie 2025.  Nie zwlekaj. Zrób to, przekaż swoim.  Moi znajomi ze Szwecji zarejestrowali się dzisiaj. Bo ważne #Trzaskowski2025 🇵🇱  Link poniżej. https://t.co/fx8FtJP1hj",8,18
80,Zbój Janosik,"@BeardedMarcinos Rozsądny Polak z krwi i kości głosuje tylko i wyłącznie na Pana Karola Nawrockiego, cała Polska naprzód tylko Karol Nawrocki może zostać prawdziwym Prezydentem Polski i nikt inny i to już 18-go maja 2025. Obudź się Polsko !!",2,9
81,#buzak|NEWS,"Refleksja, wybory prezydenckie 2025. https://t.co/9DAfSuZmKW",0,1
82,PLinPanama,"Uprzejmie informujemy, że w Panamie oraz Dominikanie wybory prezydenckie odbędą się dnia 17 maja 2025 r.  Zapraszamy do zapisów: https://t.co/m4PxYNqLmF https://t.co/8bql1I0Wnd",2,1
83,🇵🇱Polka🇵🇱,🔴 Ważne informacje 🔴 ⬇️  Czy @PanstwKomWyb dąży do sfałszowania #WyboryPrezydenckie2025? 🤔 👇 ‼️ ⬇️ ‼️🔊 Przeczytajcie i #RT,42,47
84,Zbój Janosik,"@KedraAnna Rozsądni, mądrzy Polscy patrioci głosują tylko i wyłącznie na Pana Karola Nawrockiego, cała Polska naprzód tylko Karol Nawrocki może zostać prawdziwym Prezydentem Polski i nikt inny i to już 18-go maja 2025, obudź się Polsko !!!",0,2
85,Andrzej Szeniawski,"Olać nielojalnych koalicjantów? Ale jak to? Mamy olać Rafała i PO za to, że bez porozumienia z koalicjantami zrobili sobie z publiczną TV  spot wyborczy? A z drugiej strony, jest jakaś koalicja na wybory prezydenckie 2025? A jakie są wspólne i podpisane punkty?",4,5
86,Zbój Janosik,"@MariaGolonka2 Piękne, mądre, rozsądne i inteligentne kobiety głosują tylko i wyłącznie na Pana Karola Nawrockiego, obudź się Polsko, cała Polska naprzód tylko Karol Nawrocki może zostać prawdziwym Prezydentem Polski i nikt inny i to już 18-go maja 2025 !!!!",0,2
87,Ogólnopolska Federacja Onkologiczna,Wybory'2025 - zadaliśmy pytania wszystkim kandydatkom i kandydatom na Prezydenta RP dotyczące ich potencjalnej aktywności w obszarze zdrowia w szczególności onkologii. Odpowiedzi będziemy publikować na naszej stronie.  https://t.co/PnzO0IZ8bY,0,3
88,Mariusz,Ale to jest dobre! 1 z 10 - edycja wybory prezydenckie 2025 XD https://t.co/Pk1SrTRJVs,0,1
89,tvn24,Trzaskowski cieszy się największym zaufaniem wśród polityków - wynika z sondażu IBRiS dla Onetu. Największą nieufność budzi Braun. https://t.co/iMpLGFj8eC,94,425
90,Embassy of Poland U.S.,"📢 Zapisz się na wybory prezydenckie 2025! Skorzystaj z systemu e-Wybory. Rejestracja trwa do 13.05.2025 r.   Więcej informacji, w tym lista Obwodowych Komisji Wyborczych utworzonych w 🇺🇸: https://t.co/OmJIMIAoyX  System eWybory: https://t.co/EX5CZjMcan https://t.co/I4kFBYZCvn",17,28
91,Andrzej St #Polska w❤️ 🇪🇺,"🔴 UWAGA 🔴  Bambik @MorawieckiM , spokój, radość i nadzieję przyniosie 18 maja wybór Rafała Trzaskowskiego na urząd Prezydenta Polski. #TrzaskamyPierwsząTurę #Trzaskowski2025 ✌️💪🇵🇱 https://t.co/qutB7USlrv https://t.co/lPRr6zLzi4",6,15
92,Maciej Zadumiński,"🐦  Lewica szykuje „walkę z mową nienawiści”? Czytaj: knebel dla tych, którzy myślą inaczej. Wybory prezydenckie 2025 zdecydują, czy system się domknie. Prezydent Trzaskowski = 0 oporu wobec lewicowego bezprawia. 👉 Głosujmy na Sławomira Mentzena. To ostatni mur przed cenzurą. https://t.co/WLk7R2bDHL",0,1
93,Fakty RMF FM,"Stanowcze ""nie"" Rafała Trzaskowskiego dla propozycji Szymona Hołowni. Prezydent Warszawy nie chce debatować z marszałkiem Sejmu jeden na jeden w Gdańsku. https://t.co/oPOAvced02",46,268
94,Zbój Janosik,"@KuczynskiM Widać że czujesz strach to dobrze, cała Polska naprzód tylko Karol Nawrocki może zostać prawdziwym Prezydentem Polski i nikt inny i to już 18-go maja 2025 !!!!",2,8
95,Michał Mrowczyk,"Latarnik wyborczy na wybory prezydenckie 2025. https://t.co/kxVZMzJXI9 Większość z pytań jak zwykle z cyklu ""to zależy"", ale ogólny wynik  w jakimś stopniu odzwierciedla poglądy. https://t.co/0yGuT7z6Fu",0,0
96,Wojciech,Wybory prezydenckie 2025 Część 2 Czy zgadzasz się to by o wiele więcej osób wylądowało w aresztach wydobywczych i w więzieniach ?  Czy zgadzasz się na aborcję na życzenie lub nawet do 24 tygodnia życia ?  Czy zgadzasz się na łamanie prawa i łamanie Konstytucji ?,0,0
97,RYBA🐳#🐋,WYBORY PREZYDENCKIE 2025!Głos oddany na Konfederacje to głos na Pis!! https://t.co/IkUjnHAV8t,0,0
98,Mateusz 𝘔𝘢𝘵𝘦𝘰 Rędzioch 🇵🇱 🇪🇺 ❤️ 🇺🇦,"#czytałem: https://t.co/27QO5O8BSY Adrian Zandberg: wybory prezydenckie 2025: gospodarka, USA i Mentzen oraz Nawrocki | Imponderabilia",0,0
99,Fundacja Alivia,"🗳️ Wybory prezydenckie 2025 – pytamy kandydatów o zdrowie i onkologię  🤝 Jako Fundacja Alivia, wspólnie z organizacjami zrzeszonymi w Ogólnopolskiej Federacji Onkologicznej, zwróciliśmy się do wszystkich kandydatów na urząd Prezydenta RP z pytaniami o ich plany dotyczące systemu",1,1
100,Peryskop,"Na stronie GW Wybory prezydenckie 2025. Stanisław Żółtek wycofuje się ze startu (https://t.co/xuE8CEGZM9) trwa sondaż:  Gdyby wybory prezydenckie odbywały się w najbliższą niedzielę, na kogo oddałbyś swój głos?  Prowadzi zdecydowanie Grzegorz Braun - 61.68%",0,1
101,DEBATA WYBORCZA 2025,"Prognoza wyników 1 tury wyborów prezydenckich na podstawie uśrednionych przewidywań 9 bukmacherów, na dzień 22 kwietnia 2025:  Trzaskowski 34,48% Nawrocki 27,67% Mentzen 17,38% Hołownia 6,17% Braun 3,75% Zandberg 3,39% Biejat 2,47% Stanowski 1,73%  Frekwencja 63,2% https://t.co/Gf0djMU649",0,2
102,Zbój Janosik,"@BozenaBeKa Piękne, mądre i inteligentne kobiety głosują tylko i wyłącznie na Pana Karola Nawrockiego, cała Polska naprzód tylko Karol Nawrocki może zostać prawdziwym Prezydentem Polski i nikt inny i to już 18-go maja 2025 !!!!",0,0
103,Barbara,"Wybory prezydenckie 2025, to wybór pomiędzy zdrowiem a cholerą . Wybór prosty i oczywisty. Wybierzmy mądrze. #TrzaskamyPierwsząTurę  #Trzaskowski2025  #KobietyNaWybory https://t.co/KuzncAaOOz",0,1
104,Kamil Marcinkiewicz,"Porównanie trendów 2015 i 2025. W obydwu przypadkach spada przewaga lidera, ale (1) preferencje wyborców są obecnie dużo stabilniejsze, (2) BK spadało non-stop, przez całą kampanię, nie było ani jednego odbicia (3) Mentzen to nie drugi Kukiz, który zabierał BK i dawał Dudzie. https://t.co/sDfaSFzyH8",10,73
105,Zbój Janosik,"@WaldemarRomano2 Prawdziwy Polak z krwi i kości głosuje tylko i wyłącznie na Pana Karola Nawrockiego, cała Polska naprzód tylko Karol Nawrocki może zostać prawdziwym Prezydentem Polski i nikt inny i to już 18-go maja 2025 !!!",0,1
106,tvn24,#PILNE | Nowy sondaż. Kandydat z podium traci najwięcej.  Więcej: https://t.co/blWAeGCYkj https://t.co/J77rKefnie,15,64
107,Embajada de Polonia en México,ZAPISY NA WYBORY PREZYDENCKIE 2025 Warunkiem udziału w wyborach Prezydenta RP jest złożenie wniosku o ujęcie w spisie wyborców do właściwego terytorialnie konsula lub posiadanie ważnego zaświadczenia o prawie do głosowania. ▶️Gdzie można oddać głos? W Meksyku są dwa obwody https://t.co/bIlmVrGJx1,0,1
108,Zaklinacz Łosiów,"Odpowiedź Perplexity na pytanie o najlepszego kandydata na prezydenta, ale tryb   pogłębionej analizy. Zwróćcie uwagę na kompletnie inny sposób pracy niż @grok oraz inne wnioski.   Analiza kandydatów na Prezydenta RP 2025 - podejście analityczne Wybory prezydenckie w Polsce",11,33
109,Telewizja Republika 🇵🇱 #włączprawdę,Wybory prezydenckie 2025: Winnicki ostrzega przed rozgrywką Hołowni  #włączprawdę #TVRepublika   https://t.co/ykbn5bsipG,0,7
110,tvn24,"Sondaż IBRiS dla ""Polityki"".  https://t.co/oD108d0O2N",7,17
111,Zbój Janosik,"@20Jaskulski @trzaskowski_ Tylko Karol Nawrocki może zostać prawdziwym Prezydentem Polski i to już 18-go maja 2025, prawdziwy Polak z krwi i kości głosuje tylko i wyłącznie na Pana Karola Nawrockiego !!!",0,0
112,Krysia,"@donaldtusk @ANU17778097 Wytrzymamy,premierze @donaldtusk,dokończymy dzieło 15.X.2023  i 18 maja 2025 wybierzemy na Prezydenta Polski🇵🇱 kompetentnego i demokratycznego Rafała Trzaskowskiego✌️. #CalaPolskaNaprzód  DLA DOBRA POLSKI🇵🇱 PREZYDENT RAFAŁ TRZASKOWSKI !✌️",3,10
113,Patryk „Dollart” Ciura,"Prognoza wyników wyborów prezydenckich - 20.04 Frekwencja - 60,2%  R. Trzaskowski - 34,5% (-3,9) K. Nawrocki - 29,4% (+1,6) S. Mentzen - 14,9% (-3,0) S. Hołownia - 7,1% (+1,4) A. Zandberg - 4,6% (+1,9) G. Braun - 3,2% (+1,2) M. Biejat - 2,8% (+0,4) K. Stanowski - 1,8% (+0,3) https://t.co/kUpvFgAOEz",36,313
114,Wszystko Co Najważniejsze,🔴 NAJNOWSZE SONDAZE PREZYDENCKIE 2025 • Wszystko co najważniejsze ⤵️ https://t.co/TTJhsLNT9j,2,1
115,Radio Kraków,"Wybory prezydenckie 2025 nabierają tempa, ale zamiast politycznej klarowności – mamy chaos, niepewność i rosnące napięcie? Prof. Radosław Markowski krytycznie o tegorocznej kampanii i jej kandydatach: https://t.co/rQNY27rdrx",0,1
116,TVN24+,"Nic kontrowersyjnego, nic co dzieli, nic co podgrzewa emocje - to taktyka Tuska, żeby koalicja dotrwała do pierwszej tury wyborów prezydenckich.  Tekst @arletazalewska dla @tvn24plus: https://t.co/owTe6Ne0EG",2,11
117,Ewa Bond,Ankieta do głosowania pod artykułem. Na razie wygrywa Pan @GrzegorzBraun_  Wybory prezydenckie 2025. Stanisław Żółtek wycofuje się ze startu https://t.co/esceWH3XmQ,2,13
118,Stach Orzel,"@PabloEsc1988 @GrzegorzBraun_ Tak! Tylko panem G.Braunem,nasza Ojczyzna stanie się prawdziwie wolna i nasza!!! Teraz najważniejsze żebyśmy wygrali wybory prezydenckie,potem już będzie z górki!!! G.Braun 2025!!!",0,3
119,ENZO 🇵🇱,▫️Aktualizacja wyborów ▫️  🇨🇦 28 kwietnia wybory parlamentarne  🇷🇴 4 maja wybory prezydenckie [I tura] *🇻🇦 6 maja praw. początek konklawe 🇵🇱 18 maja wybory prezydenckie  🇷🇴 18 maja wybory prezydenckie [II tura] 🇵🇹 18 maja wybory parlamentarne  🇵🇱 1 czerwca wybory prezydenckie [2],9,63
120,🇵🇱Ralfie Czech🇵🇱,"Wybory prezydenckie 2025 | Maciej Maciak | piosenka ""Zrób z Maciaka prez... https://t.co/xNP4JINLJC przez @YouTube",2,5
121,Michał Sagrol,"w maju 2025 poznamy:  zwycięzcę Pucharu Polski ✅ nowego papieża ✅ zwycięzcę eurowizji ✅ I tury wyborów prezydenckich w Polsce ✅ zwycięzcę Ekstaklasy ✅ zwycięzcę finału Ligi Konferencji Europy we Wrocławiu ✅ zwycięzcę Ligi Mistrzów ✅  do tego majówka, matury, przyjęcia,",26,941
122,Adrian Jasiński Ryży 🇪🇺🏳️‍🌈🏳️‍⚧️🇺🇦🇵🇱,Ja też tak uważam! Te wybory prezydenckie 18 maja 2025 są ważniejsze niż wybory parlamentarne 15 października 2023 roku i doprawdy sama wygrana 15 X 2023 nie wystarczy aby PiSowskie zło zostało ostatecznie pogonione. Dlatego #FighterRafał ma wygrać te wybory!  #Trzaskowski2025,11,19
123,Zaszczepiona Świadomością 🇵🇱💪(Oficerka),"📊 Wybory prezydenckie 2025 zbliżają się wielkimi krokami! Ze względu na to,że mam spore zasięgi postanowiłam (tak,nowu!) przeprowadzić ankietę. Jakie są Wasze nastroje przedwyborcze? Kto z kandydatów przekonuje Was najbardziej? 🗳️",3,7
124,WPROST.pl,"Trzaskowski schował flagę LGBT+. Wyborcy pokazali, co o tym myślą https://t.co/d0XLPEZpdx",4,6
125,XYZ,"Dr Mateusz Zaremba, politolog z Uniwersytetu SWPS, nie pozostawia złudzeń. @szymon_holownia wybory prezydenckie w 2025 roku mogą oznaczać marginalizację albo polityczny niebyt.   Sprawdź, jak w wyścigu o głosy prezentuje się sytuacja lidera @PL_2050: https://t.co/oY0JUuOmYY 👈 https://t.co/ItzuAsadWE",0,0
126,tvn24,"Dotarliśmy do tajnych analiz, które zleciły sztaby Rafała Trzaskowskiego i Karola Nawrockiego po debacie w Końskich.  Zobacz #PodcastPolityczny w https://t.co/68fLeYd0pG:  🔗 https://t.co/szmP2qFH7u  Więcej w tekście ⤵️ https://t.co/XqnJLyVqOy",3,12
127,Interia,Najnowszy sondaż @IBRiS_PL dla Grupy Polsat Plus  #WyboryPrezydenckie2025  https://t.co/AdtZ4x3K8T,2,4
128,Stanisław Żaryn,Opisane w wywiadzie zagrożenia ze strony Rosji nie są niczym nowym. Polska od lat jest na celowniku rosyjskich służb. Niestety obecny rząd odpuścił sobie zupełnie ochronę bezpieczeństwa informacyjnego RP. Nie ma realnych działań w tym obszarze.  https://t.co/OVOCGqgGwG,16,31
129,NewsPSD #NowaSolidarnosc Wspolna_Polska,Infographic: A1 wybory prezydenckie 2025 kandydaci cechy -  https://t.co/iu6c0f1XBR,0,0
130,Maciej Dąbrowski,"📍 Autorska prognoza 1 Tura - WYBORY PREZYDENCKIE 2025 🇵🇱 Wyniki:   @trzaskowski_ 35,2% @NawrockiKn - 28,7% @SlawomirMentzen - 15,5% @szymon_holownia - 6,9% @ZandbergRAZEM -3,6% @GrzegorzBraun_ - 3,3% @MagdaBiejat - 2,6% @K_Stanowski - 1,5% Inni - 2,7% #WyboryPrezydenckie https://t.co/MMnvdTJeQN",0,2
131,Kawa na ławę ☕️,"#Kawanaławę | Patrząc chłodnym okiem, następny prezydent wejdzie w bardzo trudnym momencie sytuacji międzynarodowej, ale też sytuacji wewnętrznej - oceniła szefowa kancelarii prezydenta Małgorzata Paprocka. https://t.co/6RuOG38QVR",1,4
132,gazetaprawna.pl,"Wybory prezydenckie 2025. Kalendarz wyborczy. Co zrobić, aby głosować nie w swoim okręgu? [TERMINY]. https://t.co/IOVJH89uFf",0,1
133,PLenChile,"📢ZAPISZ SIĘ NA WYBORY PREZYDENCKIE 2025 🗳  Wnioski można składać do 13 maja 2025 r., skorzystaj z usługi usługi „e-Wybory” : https://t.co/Wt9tGRS6Kp   Więcej informacji na temat wyborów w Santiago znajdziesz na : 👇 https://t.co/M2bwAwtPtN https://t.co/umGSWHEvql",0,0
134,W.R.Malinowski,Wybory prezydenckie 2025. PiS nie ma przewagi w mediach. Nie ma tyle pieniędzy co w poprzednich wyborach. Widać po ilości plakatów. Ma fatalnego kandydata. Wniosek. Nie ma szans. Co mnie całkowicie nie martwi.🤔😎,0,3
135,olosw2022,Wybory prezydenckie w Polsce 2025. Ostra walka polityczna. Ekskluzywny w... https://t.co/teBEXMhdto przez @YouTube,0,0
136,Konkret24,Czy Grzegorz Braun ma szansę na poparcie zapewniające mu wejście do drugiej tury wyborów prezydenckich? Taki scenariusz sugeruje sondaż.  Lecz ta sondażownia nigdy czegoś takiego nie opublikowała ❌ https://t.co/Xzp7uY60Gd,2,6
137,Grok,"@tamdolicha @HolinkaPis Cenckiewicz twierdzi, że Maciej Maciak ma powiązania z rosyjskim FSB przez Konstantego Knyrika, co mogło być próbą wpłynięcia na wybory prezydenckie 2025 w Polsce. Sugeruje to możliwość unieważnienia wyborów, zwłaszcza przy prowadzeniu kandydata prawicy. Oskarżenia są",1,1
138,Mapol,"Czy zgadzasz się, że wybory prezydenckie w 2025 roku to najmniej poważne wybory w historii III RP?",1,3
139,LuciusCorneliusSullaFelix,Wybory prezydenckie 2025 ➔ Rafał Trzaskowski ➔ Cała Polska w tył zwrot ! https://t.co/Cy43UcBBne,0,0
140,Wszystko Co Najważniejsze,🔴 Wybory prezydenckie 2025. Najnowsze prognozy wyborcze • Wszystko co najważniejsze ⤵️ https://t.co/R62n4PKr0m,2,0
141,Maria Weronika,"@kurpinski_piotr @donaldtusk @pisorgpl @Dariusz_Jonski @trzaskowski_ @WiolaPaprocka @kobietynawybory @Trzaskowski2O25 Niewątpliwie to wybory o wszystko!O Trybunał Konstytucyjny,Sąd Najwyższy,Służby Specjalne, bezpieczeństwo zdrowotne,gospodarcze.  Przyszłość dzieci i młodzieży,zabezpieczenie niepełnosprawnych.I wiele innych gałęzi życia.Wreszcie wolność decyzyjna prezydenta. #Trzaskowski2025 🇵🇱",4,11
142,DEBATA WYBORCZA 2025,"Prognoza szans kandydatów na zwycięstwo w wyborach prezydenckich na podstawie uśrednionych przewidywań 9 bukmacherów, na dzień 23 kwietnia 2025:  Trzaskowski 66,15% Nawrocki 23,86% Mentzen 7,80% Inni 2,18% https://t.co/S5zVZ4owbU",0,1
143,🔎 DEMAGOG,🤔 Wiesz już na kogo zagłosujesz w zbliżających się wyborach prezydenckich?  🗳️ W ramach inicjatywy #WyboryBezOszustw wspólnie z @MyPolitics przygotowaliśmy test preferencji wyborczych #Prezydencki2025!   👉 To narzędzie składające się z 77 pytań opracowanych przez doświadczonych https://t.co/WKOCzSBtYh,2,10
144,Stanisław Żerko,A jeszcze miesiąc... https://t.co/n2Mqv9ERBI,6,74
145,Marian Konarski VOTE Grzegorz Braun.,Zapytajcie Groka kto wygra wybory prezydenckie 2025 w Polsce. Ciekawa odpowiedź.,1,24
146,Krzysztof 🇵🇱,"Nawet TVN24 musi wyznawcom PO pomału uświadamiać jaki jest stan gry bo 18 maja zeszli by na zawał. Do tej pory zapewne większość silnych razem myśli, że Rafał ma 40% a nasz kandydat z poparciem 20% zaciekle walczy z Mentzenem o wejście do II tury 😂 https://t.co/AIeuLeBr3R",12,30
147,tvn24,"W wyborach prezydenckich w praktyce wybierane są dwie osoby - prezydent oraz pierwsza dama lub pierwszy dżentelmen. O ile kandydatów na prezydenta mieliśmy okazję dobrze poznać, to nie wszyscy z ich partnerek i partnerów udzielają się publicznie. https://t.co/5IPY4s7mrT",3,6
148,Michał Wójcik 🇵🇱 #PolEXIT,"PROGNOZA PREZYDENCKA  🟧 Rafał Trzaskowski 34% 🟦 Karol Nawrocki 27% ⬛ Sławomir Mentzen 15,5% 🟫 Grzegorz Braun 8% 🟨 Szymon Hołownia 6% 🟪 Adrian Zandberg 3,5% ◻️ Krzysztof Stanowski 1,8% 🟥 Magdalena Biejat 1,7% ⬜ Marek Jakubiak 1,2%  ◻️Inni 1,3% - w następnym wpisie",6,39
149,Amatorn,"@B102590556 @MarekKozubel Jak zaczniesz ogarniać kim są liberałowie (btw nie jestem jednym z nich jak próbujesz mi wcisnąć), to możesz zacząć próbować mi coś zarzucać o niewiedzy  PS. Konto styczeń 2025 utworzone. Ciekawe że specjalnie pod wybory prezydenckie. Ty nawet prawicowcem nie jesteś https://t.co/0U8NKPfqFH",0,4
150,INFOR.PL,"Są nowe sondaże prezydenckie dla WP, Polityki, Radia Zet 📊📊📊 #WyboryPrezydenckie2025 #Prezydent2025 #sondaż https://t.co/PRZVqwA0le",0,0
151,INFOR.PL,Na kogo można głosować 18 maja 2025 r.? Poznaj wszystkich 13 kandydatów na Prezydenta RP 🇵🇱⬇️🔍 #WyboryPrezydenckie2025 #Prezydent2025 https://t.co/vQk4HwfmcP,0,0
152,tematem.pl,🔴Wybory prezydenckie 2025 Kandydaci i najnowszy sondaż prezydencki! Kto ma szanse na II turę? Kto zostanie nowym Prezydentem Polski? #WyboryPrezydenckie2025 #Wybory #sondaż #kandydaci #nawrocki #trzaskowski #mentzen #holownia #biejat 👇(kliknij w zdjęcie) https://t.co/xixMAqgyqi,0,0
153,🔎 DEMAGOG,"🗳️ Porównaj swoje poglądy z programami kandydatów i kandydatek w nadchodzących wyborach prezydenckich!   📣 Ruszył quiz polityczny #Prezydencki2025 przygotowany przez @myPolitics__  we współpracy https://t.co/yHkwaibLnf. z naszym stowarzyszeniem. Powstał on z myślą o rzetelności, https://t.co/MtAmdstsWX",1,7
